,Time,Event,Part,Process,Machine
408,2622.535588847608,Ops1-1 Finish,Source_jobtype1_47,M1,
409,2622.535588847608,Routing Start,Source_jobtype1_47,M1,
410,2622.535588847608,Part Completed,Source_jobtype1_47,Sink,
411,2622.535588847608,Part transferred,Source_jobtype1_48,M1,
412,2622.535588847608,Ops1-1 Start,Source_jobtype1_48,M1,
413,2636.8725299967728,Ops1-1 Finish,Source_jobtype1_48,M1,
414,2636.8725299967728,Routing Start,Source_jobtype1_48,M1,
415,2636.8725299967728,Part Completed,Source_jobtype1_48,Sink,
416,2636.8725299967728,Part transferred,Source_jobtype1_49,M1,
417,2636.8725299967728,Ops1-1 Start,Source_jobtype1_49,M1,
418,2663.2866287409065,Ops1-1 Finish,Source_jobtype1_49,M1,
419,2663.2866287409065,Routing Start,Source_jobtype1_49,M1,
420,2663.2866287409065,Part Completed,Source_jobtype1_49,Sink,
421,2663.2866287409065,Part transferred,Source_jobtype1_50,M1,
422,2663.2866287409065,Ops1-1 Start,Source_jobtype1_50,M1,
423,2733.7240861178357,Ops1-1 Finish,Source_jobtype1_50,M1,
424,2733.7240861178357,Routing Start,Source_jobtype1_50,M1,
425,2733.7240861178357,Part Completed,Source_jobtype1_50,Sink,
426,2733.7240861178357,Part transferred,Source_jobtype1_51,M1,
427,2733.7240861178357,Ops1-1 Start,Source_jobtype1_51,M1,
428,2746.7143439637052,Ops1-1 Finish,Source_jobtype1_51,M1,
429,2746.7143439637052,Routing Start,Source_jobtype1_51,M1,
430,2746.7143439637052,Part Completed,Source_jobtype1_51,Sink,
431,2746.7143439637052,Part transferred,Source_jobtype1_52,M1,
432,2746.7143439637052,Ops1-1 Start,Source_jobtype1_52,M1,
433,2750.719557891214,Ops1-1 Finish,Source_jobtype1_52,M1,
434,2750.719557891214,Routing Start,Source_jobtype1_52,M1,
435,2750.719557891214,Part Completed,Source_jobtype1_52,Sink,
436,2750.719557891214,Part transferred,Source_jobtype1_53,M1,
437,2750.719557891214,Ops1-1 Start,Source_jobtype1_53,M1,
438,2763.316873262731,Part Created,Source_jobtype1_57,Source_jobtype1,
439,2763.316873262731,Routing Start,Source_jobtype1_57,Source_jobtype1,
440,2763.316873262731,Routing Finish,Source_jobtype1_57,M1,
441,2767.826573085567,Ops1-1 Finish,Source_jobtype1_53,M1,
442,2767.826573085567,Routing Start,Source_jobtype1_53,M1,
443,2767.826573085567,Part Completed,Source_jobtype1_53,Sink,
444,2767.826573085567,Part transferred,Source_jobtype1_54,M1,
445,2767.826573085567,Ops1-1 Start,Source_jobtype1_54,M1,
446,2773.865374772735,Part Created,Source_jobtype1_58,Source_jobtype1,
447,2773.865374772735,Routing Start,Source_jobtype1_58,Source_jobtype1,
448,2773.865374772735,Routing Finish,Source_jobtype1_58,M1,
449,2872.918599601809,Part Created,Source_jobtype1_59,Source_jobtype1,
450,2872.918599601809,Routing Start,Source_jobtype1_59,Source_jobtype1,
451,2872.918599601809,Routing Finish,Source_jobtype1_59,M1,
452,2900.5740773795983,Ops1-1 Finish,Source_jobtype1_54,M1,
453,2900.5740773795983,Routing Start,Source_jobtype1_54,M1,
454,2900.5740773795983,Part Completed,Source_jobtype1_54,Sink,
455,2900.5740773795983,Part transferred,Source_jobtype1_55,M1,
456,2900.5740773795983,Ops1-1 Start,Source_jobtype1_55,M1,
457,2933.128251033041,Part Created,Source_jobtype1_60,Source_jobtype1,
458,2933.128251033041,Routing Start,Source_jobtype1_60,Source_jobtype1,
459,2933.128251033041,Routing Finish,Source_jobtype1_60,M1,
460,3003.150063905639,Ops1-1 Finish,Source_jobtype1_55,M1,
461,3003.150063905639,Routing Start,Source_jobtype1_55,M1,
462,3003.150063905639,Part Completed,Source_jobtype1_55,Sink,
463,3003.150063905639,Part transferred,Source_jobtype1_56,M1,
464,3003.150063905639,Ops1-1 Start,Source_jobtype1_56,M1,
465,3013.474837723571,Ops1-1 Finish,Source_jobtype1_56,M1,
466,3013.474837723571,Routing Start,Source_jobtype1_56,M1,
467,3013.474837723571,Part Completed,Source_jobtype1_56,Sink,
468,3013.474837723571,Part transferred,Source_jobtype1_57,M1,
469,3013.474837723571,Ops1-1 Start,Source_jobtype1_57,M1,
470,3030.8063874774743,Part Created,Source_jobtype1_61,Source_jobtype1,
471,3030.8063874774743,Routing Start,Source_jobtype1_61,Source_jobtype1,
472,3030.8063874774743,Routing Finish,Source_jobtype1_61,M1,
473,3077.3123815954445,Part Created,Source_jobtype1_62,Source_jobtype1,
474,3077.3123815954445,Routing Start,Source_jobtype1_62,Source_jobtype1,
475,3077.3123815954445,Routing Finish,Source_jobtype1_62,M1,
476,3125.015507985349,Ops1-1 Finish,Source_jobtype1_57,M1,
477,3125.015507985349,Routing Start,Source_jobtype1_57,M1,
478,3125.015507985349,Part Completed,Source_jobtype1_57,Sink,
479,3125.015507985349,Part transferred,Source_jobtype1_58,M1,
480,3125.015507985349,Ops1-1 Start,Source_jobtype1_58,M1,
481,3176.1532790736587,Part Created,Source_jobtype1_63,Source_jobtype1,
482,3176.1532790736587,Routing Start,Source_jobtype1_63,Source_jobtype1,
483,3176.1532790736587,Routing Finish,Source_jobtype1_63,M1,
484,3199.117122058758,Part Created,Source_jobtype1_64,Source_jobtype1,
485,3199.117122058758,Routing Start,Source_jobtype1_64,Source_jobtype1,
486,3199.117122058758,Routing Finish,Source_jobtype1_64,M1,
487,3206.112651666189,Part Created,Source_jobtype1_65,Source_jobtype1,
488,3206.112651666189,Routing Start,Source_jobtype1_65,Source_jobtype1,
489,3206.112651666189,Routing Finish,Source_jobtype1_65,M1,
490,3221.633856434552,Part Created,Source_jobtype1_66,Source_jobtype1,
491,3221.633856434552,Routing Start,Source_jobtype1_66,Source_jobtype1,
492,3221.633856434552,Routing Finish,Source_jobtype1_66,M1,
493,3238.2276404496606,Ops1-1 Finish,Source_jobtype1_58,M1,
494,3238.2276404496606,Routing Start,Source_jobtype1_58,M1,
495,3238.2276404496606,Part Completed,Source_jobtype1_58,Sink,
496,3238.2276404496606,Part transferred,Source_jobtype1_59,M1,
497,3238.2276404496606,Ops1-1 Start,Source_jobtype1_59,M1,
498,3255.057317999469,Part Created,Source_jobtype1_67,Source_jobtype1,
499,3255.057317999469,Routing Start,Source_jobtype1_67,Source_jobtype1,
500,3255.057317999469,Routing Finish,Source_jobtype1_67,M1,
501,3323.4191267816077,Ops1-1 Finish,Source_jobtype1_59,M1,
502,3323.4191267816077,Routing Start,Source_jobtype1_59,M1,
503,3323.4191267816077,Part Completed,Source_jobtype1_59,Sink,
504,3323.4191267816077,Part transferred,Source_jobtype1_60,M1,
505,3323.4191267816077,Ops1-1 Start,Source_jobtype1_60,M1,
506,3323.7679472406903,Ops1-1 Finish,Source_jobtype1_60,M1,
507,3323.7679472406903,Routing Start,Source_jobtype1_60,M1,
508,3323.7679472406903,Part Completed,Source_jobtype1_60,Sink,
509,3323.7679472406903,Part transferred,Source_jobtype1_61,M1,
510,3323.7679472406903,Ops1-1 Start,Source_jobtype1_61,M1,
511,3359.511755207618,Ops1-1 Finish,Source_jobtype1_61,M1,
512,3359.511755207618,Routing Start,Source_jobtype1_61,M1,
513,3359.511755207618,Part Completed,Source_jobtype1_61,Sink,
514,3359.511755207618,Part transferred,Source_jobtype1_62,M1,
515,3359.511755207618,Ops1-1 Start,Source_jobtype1_62,M1,
516,3373.338016312259,Part Created,Source_jobtype1_68,Source_jobtype1,
517,3373.338016312259,Routing Start,Source_jobtype1_68,Source_jobtype1,
518,3373.338016312259,Routing Finish,Source_jobtype1_68,M1,
519,3386.5254212535515,Ops1-1 Finish,Source_jobtype1_62,M1,
520,3386.5254212535515,Routing Start,Source_jobtype1_62,M1,
521,3386.5254212535515,Part Completed,Source_jobtype1_62,Sink,
522,3386.5254212535515,Part transferred,Source_jobtype1_63,M1,
523,3386.5254212535515,Ops1-1 Start,Source_jobtype1_63,M1,
524,3388.4080566088082,Part Created,Source_jobtype1_69,Source_jobtype1,
525,3388.4080566088082,Routing Start,Source_jobtype1_69,Source_jobtype1,
526,3388.4080566088082,Routing Finish,Source_jobtype1_69,M1,
527,3392.909440830834,Ops1-1 Finish,Source_jobtype1_63,M1,
528,3392.909440830834,Routing Start,Source_jobtype1_63,M1,
529,3392.909440830834,Part Completed,Source_jobtype1_63,Sink,
530,3392.909440830834,Part transferred,Source_jobtype1_64,M1,
531,3392.909440830834,Ops1-1 Start,Source_jobtype1_64,M1,
532,3413.122571400554,Part Created,Source_jobtype1_70,Source_jobtype1,
533,3413.122571400554,Routing Start,Source_jobtype1_70,Source_jobtype1,
534,3413.122571400554,Routing Finish,Source_jobtype1_70,M1,
535,3436.5455995734424,Part Created,Source_jobtype1_71,Source_jobtype1,
536,3436.5455995734424,Routing Start,Source_jobtype1_71,Source_jobtype1,
537,3436.5455995734424,Routing Finish,Source_jobtype1_71,M1,
538,3480.4327679190515,Part Created,Source_jobtype1_72,Source_jobtype1,
539,3480.4327679190515,Routing Start,Source_jobtype1_72,Source_jobtype1,
540,3480.4327679190515,Routing Finish,Source_jobtype1_72,M1,
541,3536.065496965391,Ops1-1 Finish,Source_jobtype1_64,M1,
542,3536.065496965391,Routing Start,Source_jobtype1_64,M1,
543,3536.065496965391,Part Completed,Source_jobtype1_64,Sink,
544,3536.065496965391,Part transferred,Source_jobtype1_65,M1,
545,3536.065496965391,Ops1-1 Start,Source_jobtype1_65,M1,
546,3553.2779865319026,Part Created,Source_jobtype1_73,Source_jobtype1,
547,3553.2779865319026,Routing Start,Source_jobtype1_73,Source_jobtype1,
548,3553.2779865319026,Routing Finish,Source_jobtype1_73,M1,
549,3558.6642219137393,Ops1-1 Finish,Source_jobtype1_65,M1,
550,3558.6642219137393,Routing Start,Source_jobtype1_65,M1,
551,3558.6642219137393,Part Completed,Source_jobtype1_65,Sink,
552,3558.6642219137393,Part transferred,Source_jobtype1_66,M1,
553,3558.6642219137393,Ops1-1 Start,Source_jobtype1_66,M1,
554,3722.764715140809,Ops1-1 Finish,Source_jobtype1_66,M1,
555,3722.764715140809,Routing Start,Source_jobtype1_66,M1,
556,3722.764715140809,Part Completed,Source_jobtype1_66,Sink,
557,3722.764715140809,Part transferred,Source_jobtype1_67,M1,
558,3722.764715140809,Ops1-1 Start,Source_jobtype1_67,M1,
559,3737.267779890419,Ops1-1 Finish,Source_jobtype1_67,M1,
560,3737.267779890419,Routing Start,Source_jobtype1_67,M1,
561,3737.267779890419,Part Completed,Source_jobtype1_67,Sink,
562,3737.267779890419,Part transferred,Source_jobtype1_68,M1,
563,3737.267779890419,Ops1-1 Start,Source_jobtype1_68,M1,
564,3767.3458748294047,Part Created,Source_jobtype1_74,Source_jobtype1,
565,3767.3458748294047,Routing Start,Source_jobtype1_74,Source_jobtype1,
566,3767.3458748294047,Routing Finish,Source_jobtype1_74,M1,
567,3771.6507438136114,Ops1-1 Finish,Source_jobtype1_68,M1,
568,3771.6507438136114,Routing Start,Source_jobtype1_68,M1,
569,3771.6507438136114,Part Completed,Source_jobtype1_68,Sink,
570,3771.6507438136114,Part transferred,Source_jobtype1_69,M1,
571,3771.6507438136114,Ops1-1 Start,Source_jobtype1_69,M1,
572,3788.4132276326654,Ops1-1 Finish,Source_jobtype1_69,M1,
573,3788.4132276326654,Routing Start,Source_jobtype1_69,M1,
574,3788.4132276326654,Part Completed,Source_jobtype1_69,Sink,
575,3788.4132276326654,Part transferred,Source_jobtype1_70,M1,
576,3788.4132276326654,Ops1-1 Start,Source_jobtype1_70,M1,
577,3788.8217024341475,Part Created,Source_jobtype1_75,Source_jobtype1,
578,3788.8217024341475,Routing Start,Source_jobtype1_75,Source_jobtype1,
579,3788.8217024341475,Routing Finish,Source_jobtype1_75,M1,
580,3790.2924515209415,Ops1-1 Finish,Source_jobtype1_70,M1,
581,3790.2924515209415,Routing Start,Source_jobtype1_70,M1,
582,3790.2924515209415,Part Completed,Source_jobtype1_70,Sink,
583,3790.2924515209415,Part transferred,Source_jobtype1_71,M1,
584,3790.2924515209415,Ops1-1 Start,Source_jobtype1_71,M1,
585,3825.2184331624235,Ops1-1 Finish,Source_jobtype1_71,M1,
586,3825.2184331624235,Routing Start,Source_jobtype1_71,M1,
587,3825.2184331624235,Part Completed,Source_jobtype1_71,Sink,
588,3825.2184331624235,Part transferred,Source_jobtype1_72,M1,
589,3825.2184331624235,Ops1-1 Start,Source_jobtype1_72,M1,
590,3827.8609875314432,Ops1-1 Finish,Source_jobtype1_72,M1,
591,3827.8609875314432,Routing Start,Source_jobtype1_72,M1,
592,3827.8609875314432,Part Completed,Source_jobtype1_72,Sink,
593,3827.8609875314432,Part transferred,Source_jobtype1_73,M1,
594,3827.8609875314432,Ops1-1 Start,Source_jobtype1_73,M1,
595,3844.192283581962,Ops1-1 Finish,Source_jobtype1_73,M1,
596,3844.192283581962,Routing Start,Source_jobtype1_73,M1,
597,3844.192283581962,Part Completed,Source_jobtype1_73,Sink,
598,3844.192283581962,Part transferred,Source_jobtype1_74,M1,
599,3844.192283581962,Ops1-1 Start,Source_jobtype1_74,M1,
600,3845.251226693103,Part Created,Source_jobtype1_76,Source_jobtype1,
601,3845.251226693103,Routing Start,Source_jobtype1_76,Source_jobtype1,
602,3845.251226693103,Routing Finish,Source_jobtype1_76,M1,
603,3861.6828598216275,Part Created,Source_jobtype1_77,Source_jobtype1,
604,3861.6828598216275,Routing Start,Source_jobtype1_77,Source_jobtype1,
605,3861.6828598216275,Routing Finish,Source_jobtype1_77,M1,
606,3871.074711480756,Part Created,Source_jobtype1_78,Source_jobtype1,
607,3871.074711480756,Routing Start,Source_jobtype1_78,Source_jobtype1,
608,3871.074711480756,Routing Finish,Source_jobtype1_78,M1,
609,3911.4110380491743,Part Created,Source_jobtype1_79,Source_jobtype1,
610,3911.4110380491743,Routing Start,Source_jobtype1_79,Source_jobtype1,
611,3911.4110380491743,Routing Finish,Source_jobtype1_79,M1,
612,3963.6353311364287,Ops1-1 Finish,Source_jobtype1_74,M1,
613,3963.6353311364287,Routing Start,Source_jobtype1_74,M1,
614,3963.6353311364287,Part Completed,Source_jobtype1_74,Sink,
615,3963.6353311364287,Part transferred,Source_jobtype1_75,M1,
616,3963.6353311364287,Ops1-1 Start,Source_jobtype1_75,M1,
617,3977.492571814415,Ops1-1 Finish,Source_jobtype1_75,M1,
618,3977.492571814415,Routing Start,Source_jobtype1_75,M1,
619,3977.492571814415,Part Completed,Source_jobtype1_75,Sink,
620,3977.492571814415,Part transferred,Source_jobtype1_76,M1,
621,3977.492571814415,Ops1-1 Start,Source_jobtype1_76,M1,
622,4033.2503223292797,Ops1-1 Finish,Source_jobtype1_76,M1,
623,4033.2503223292797,Routing Start,Source_jobtype1_76,M1,
624,4033.2503223292797,Part Completed,Source_jobtype1_76,Sink,
625,4033.2503223292797,Part transferred,Source_jobtype1_77,M1,
626,4033.2503223292797,Ops1-1 Start,Source_jobtype1_77,M1,
627,4104.944703641253,Ops1-1 Finish,Source_jobtype1_77,M1,
628,4104.944703641253,Routing Start,Source_jobtype1_77,M1,
629,4104.944703641253,Part Completed,Source_jobtype1_77,Sink,
630,4104.944703641253,Part transferred,Source_jobtype1_78,M1,
631,4104.944703641253,Ops1-1 Start,Source_jobtype1_78,M1,
632,4118.511362258043,Ops1-1 Finish,Source_jobtype1_78,M1,
633,4118.511362258043,Routing Start,Source_jobtype1_78,M1,
634,4118.511362258043,Part Completed,Source_jobtype1_78,Sink,
635,4118.511362258043,Part transferred,Source_jobtype1_79,M1,
636,4118.511362258043,Ops1-1 Start,Source_jobtype1_79,M1,
637,4166.05325700609,Part Created,Source_jobtype1_80,Source_jobtype1,
638,4166.05325700609,Routing Start,Source_jobtype1_80,Source_jobtype1,
639,4166.05325700609,Routing Finish,Source_jobtype1_80,M1,
640,4183.6488086826585,Ops1-1 Finish,Source_jobtype1_79,M1,
641,4183.6488086826585,Routing Start,Source_jobtype1_79,M1,
642,4183.6488086826585,Part Completed,Source_jobtype1_79,Sink,
643,4183.6488086826585,Part transferred,Source_jobtype1_80,M1,
644,4183.6488086826585,Ops1-1 Start,Source_jobtype1_80,M1,
645,4193.564624961948,Part Created,Source_jobtype1_81,Source_jobtype1,
646,4193.564624961948,Routing Start,Source_jobtype1_81,Source_jobtype1,
647,4193.564624961948,Routing Finish,Source_jobtype1_81,M1,
648,4233.673996069247,Ops1-1 Finish,Source_jobtype1_80,M1,
649,4233.673996069247,Routing Start,Source_jobtype1_80,M1,
650,4233.673996069247,Part Completed,Source_jobtype1_80,Sink,
651,4233.673996069247,Part transferred,Source_jobtype1_81,M1,
652,4233.673996069247,Ops1-1 Start,Source_jobtype1_81,M1,
653,4253.794894590206,Part Created,Source_jobtype1_82,Source_jobtype1,
654,4253.794894590206,Routing Start,Source_jobtype1_82,Source_jobtype1,
655,4253.794894590206,Routing Finish,Source_jobtype1_82,M1,
656,4259.472644118903,Part Created,Source_jobtype1_83,Source_jobtype1,
657,4259.472644118903,Routing Start,Source_jobtype1_83,Source_jobtype1,
658,4259.472644118903,Routing Finish,Source_jobtype1_83,M1,
659,4272.043258566864,Ops1-1 Finish,Source_jobtype1_81,M1,
660,4272.043258566864,Routing Start,Source_jobtype1_81,M1,
661,4272.043258566864,Part Completed,Source_jobtype1_81,Sink,
662,4272.043258566864,Part transferred,Source_jobtype1_82,M1,
663,4272.043258566864,Ops1-1 Start,Source_jobtype1_82,M1,
664,4291.383773250234,Ops1-1 Finish,Source_jobtype1_82,M1,
665,4291.383773250234,Routing Start,Source_jobtype1_82,M1,
666,4291.383773250234,Part Completed,Source_jobtype1_82,Sink,
667,4291.383773250234,Part transferred,Source_jobtype1_83,M1,
668,4291.383773250234,Ops1-1 Start,Source_jobtype1_83,M1,
669,4301.705378580612,Ops1-1 Finish,Source_jobtype1_83,M1,
670,4301.705378580612,Routing Start,Source_jobtype1_83,M1,
671,4301.705378580612,Part Completed,Source_jobtype1_83,Sink,
672,4367.691331773681,Part Created,Source_jobtype1_84,Source_jobtype1,
673,4367.691331773681,Routing Start,Source_jobtype1_84,Source_jobtype1,
674,4367.691331773681,Routing Finish,Source_jobtype1_84,M1,
675,4367.691331773681,Part transferred,Source_jobtype1_84,M1,
676,4367.691331773681,Ops1-1 Start,Source_jobtype1_84,M1,
677,4370.189117361341,Part Created,Source_jobtype1_85,Source_jobtype1,
678,4370.189117361341,Routing Start,Source_jobtype1_85,Source_jobtype1,
679,4370.189117361341,Routing Finish,Source_jobtype1_85,M1,
680,4412.38025200341,Ops1-1 Finish,Source_jobtype1_84,M1,
681,4412.38025200341,Routing Start,Source_jobtype1_84,M1,
682,4412.38025200341,Part Completed,Source_jobtype1_84,Sink,
683,4412.38025200341,Part transferred,Source_jobtype1_85,M1,
684,4412.38025200341,Ops1-1 Start,Source_jobtype1_85,M1,
685,4413.216599381333,Ops1-1 Finish,Source_jobtype1_85,M1,
686,4413.216599381333,Routing Start,Source_jobtype1_85,M1,
687,4413.216599381333,Part Completed,Source_jobtype1_85,Sink,
688,4438.100221417382,Part Created,Source_jobtype1_86,Source_jobtype1,
689,4438.100221417382,Routing Start,Source_jobtype1_86,Source_jobtype1,
690,4438.100221417382,Routing Finish,Source_jobtype1_86,M1,
691,4438.100221417382,Part transferred,Source_jobtype1_86,M1,
692,4438.100221417382,Ops1-1 Start,Source_jobtype1_86,M1,
693,4450.94142877013,Ops1-1 Finish,Source_jobtype1_86,M1,
694,4450.94142877013,Routing Start,Source_jobtype1_86,M1,
695,4450.94142877013,Part Completed,Source_jobtype1_86,Sink,
696,4481.158056490352,Part Created,Source_jobtype1_87,Source_jobtype1,
697,4481.158056490352,Routing Start,Source_jobtype1_87,Source_jobtype1,
698,4481.158056490352,Routing Finish,Source_jobtype1_87,M1,
699,4481.158056490352,Part transferred,Source_jobtype1_87,M1,
700,4481.158056490352,Ops1-1 Start,Source_jobtype1_87,M1,
701,4490.738267617308,Ops1-1 Finish,Source_jobtype1_87,M1,
702,4490.738267617308,Routing Start,Source_jobtype1_87,M1,
703,4490.738267617308,Part Completed,Source_jobtype1_87,Sink,
704,4543.325516983213,Part Created,Source_jobtype1_88,Source_jobtype1,
705,4543.325516983213,Routing Start,Source_jobtype1_88,Source_jobtype1,
706,4543.325516983213,Routing Finish,Source_jobtype1_88,M1,
707,4543.325516983213,Part transferred,Source_jobtype1_88,M1,
708,4543.325516983213,Ops1-1 Start,Source_jobtype1_88,M1,
709,4567.773452032267,Ops1-1 Finish,Source_jobtype1_88,M1,
710,4567.773452032267,Routing Start,Source_jobtype1_88,M1,
711,4567.773452032267,Part Completed,Source_jobtype1_88,Sink,
712,4613.778268637276,Part Created,Source_jobtype1_89,Source_jobtype1,
713,4613.778268637276,Routing Start,Source_jobtype1_89,Source_jobtype1,
714,4613.778268637276,Routing Finish,Source_jobtype1_89,M1,
